Title,City,State,Country,URL,Industry,Source,Description,Listed By (Firm),Listed By (Name),Phone,Email,Price,Gross Revenue,Cash Flow,Inventory,EBITDA,Scraping Date,listing Date,Financial Data
25 Year Old Nutritional Supplements eCommerce Brand & Manufacturer – 50% Customer Retention – Full Control of Manufacturing Process – Proprietary Formulas,N/A,N/A,N/A,https://thesmblist.com/25-year-old-nutritional-supplements-ecommerce-brand-manufacturer-50-customer-retention-full-control-of-manufacturing-process-proprietary-formulas/,N/A,thesmblist.com,"Website Closers® presents a unique opportunity to purchase a brand in the Nutritional Supplements space that has been in operation for over 25 years. Over the years, the company that owns this brand has worked tirelessly to develop flavors and exclusive formulas for its supplements, which are presented to the consumer in Liquid Form. Since liquid supplements are absorbed into the body at a rate of around 96%, versus roughly 18% for pill and capsule form, consumers are more interested in this product compared to the traditional pill form.
The issue for other liquid supplements brands has always been flavor. Many consumers understand the absorbative benefit in drinking their vitamins, minerals and antioxidants, but oftentimes cannot take the bad taste that is oftentimes present with other brands’ formulas. This company has resolved that problem and created formulas that cannot be copied by others, especially since they also own the manufacturing plant that makes all their products. With complete control of manufacturing, inventory management, and formula development, the company has withstood the test of time and become a leader on the Amazon platform for this subcategory.
This is proven by the company’s 50% Repeat Order Rate – an astounding achievement for any brand even in the consumable supplements space.
The niche market in which this brand operates reached a value of $42 billion in 2022, with projections signaling significant growth. Experts anticipate an 8% CAGR, reaching an estimated $93 billion by 2030. Several factors drive this growth, including heightened health awareness, fitness trends, and the prevalence of nutritional deficiencies.
KPIs
Liquid supplements thrive in a competitive overall supplement landscape with limited rivals. The intricate manufacturing process, which this company owns and operates, and the challenge of perfecting taste, create hurdles for potential competitors, paving the way for this brand’s success. This is a huge defensive moat that cannot be overlooked by potential suitors.
As noted, the business has its own manufacturing facility. While the manufacturing arm isn’t up for sale as part of this transaction (since it also provides products for other brands), it presents considerable advantages to a potential buyer, who will receive best in class, guaranteed pricing, have the option to develop new products at super low upfront costs, and control their own destiny as it relates to inventory management. Upon acquisition, the new owner will gain control over the process, ensuring product quality and stability. Furthermore, agreed-upon product costs remain steady, guarding against unexpected price fluctuations.
Over time, management has accumulated invaluable assets like videos, testimonials, and marketing materials that can be used to more fully develop the company’s growth plan. These resources offer a platform for expanding the brand, setting the stage for significant growth.
Revenue Generation
The company embarked on its journey many years ago and has adapted consistently and shrewdly, now successfully selling products on Amazon and through a Shopify-built website. Their range encompasses diverse multivitamins and supplements targeting various health concerns, such as bone strength, weight loss, vision, brain function, and hair, skin, and nail health.
They boast a portfolio of 28 popular SKUs that are exclusively branded. Achieving an average order value of $65 across the range, no single product dominates sales. Top performers include multivitamins tailored for children, women, and men.
Sales maintain strength year-round, experiencing a spike around the New Year due to health-focused resolutions. The typical customer is a woman aged 40 or older who often orders multiple products to meet her family’s wellness needs.
While the website drives strong sales, Amazon generates 70% of revenue. Factors like efficient shipping through FBA and maintaining three months’ inventory contribute to this robust presence.
The brand’s success on Amazon is bolstered by highly positive customer reviews, fostering authenticity among potential buyers. Besides direct-to-consumer sales, approximately 10% of revenue comes from major retail distributors, a segment with promising growth due to the expanding health and beauty sectors.
Advertising & Acquisition
Marketing plays a pivotal role, which is evident from the over 16,000 unique monthly visitors to the website. Ads on platforms like Facebook, Instagram, and Google complement this organic traffic.
Investment in SEO, emphasizing backlinks and a keyword-focused blog, enhances search engine rankings and website traffic. Leveraging an email database of over 60,000 subscribers aids in product promotion, and an active social media presence fosters a loyal customer community.
Efficient daily operations managed by an experienced team, including a full-time Amazon manager and two in-house sales managers, form a significant benefit for potential buyers. The current owners focus primarily on inventory management and overseeing the proficient team.
This is a unique opportunity to invest in a well-established eCommerce brand in a thriving niche—the minimal competition, manufacturing control, and influential marketing position it for future accomplishment.
The sellers are open to a flexible transaction structure, aiming to retain between 20% and 30% equity. This demonstrates their belief in the business and commitment to exponential growth with strategic partners. Their ownership of the manufacturing arm ensures continued involvement, guaranteeing smooth operations, stable pricing, and efficient order processing.",N/A,N/A,N/A,N/A,"$ 15,000,000","$ 7,700,277","$ 2,460,066",N/A,N/A,01/19/2024,,,https://www.websiteclosers.com/businesses/25-year-old-nutritional-supplements-ecommerce-brand-manufacturer-50-customer-retention-full-control-of-manufacturing-process-proprietary-formulas/108496
Very well-known pool contractor in the Tampa Bay area that design,N/A,N/A,N/A,https://thesmblist.com/very-well-known-pool-contractor-in-the-tampa-bay-area-that-design/,N/A,thesmblist.com,"Very well-known pool contractor in the Tampa Bay area that designs and builds award-winning, custom concrete pools and spas. The split between residential and commercial vary year to year. Currently its roughly 80% residential and 20% commercial but a few years back it was closer to 60/40. The typical clientele is higher end/custom pool construction. Lender pre-qualified.",N/A,N/A,N/A,N/A,"$ 650,000",N/A,"$ 2,699,901",N/A,"$ 302,583",01/19/2024,,,https://www.tworld.com/locations/tampa/listings/very-well-known-pool-contractor-in-the-tampa-bay-area-that-design
Hot Shot & Heavy Haul Trucking Company – BN000052490,N/A,N/A,N/A,https://thesmblist.com/hot-shot-heavy-haul-trucking-company-bn000052490/,N/A,thesmblist.com,"Description:The offering consists of two entities. The primary entity is a trucking company that specializes in heavy and hot shot hauling for clients in the oil & gas industry. The secondary entity is a company set up to own all of the equipment and assets of the primary entity. The Company owns a variety of different trucks and trailers capable of moving large and small equipment across the United States. 
Key Aspects:Revenue has grown consistently each year from 2020 to the trailing twelve months (TTM) ending June 30, 2023
Strategic location in the heart of the Marcellus Shale and the Utica Shale Formations allows the Company to quickly respond to demand for trucking services needed to move equipment by high-profile clients in the oil & gas industry
Extensive list of over 93 trucks & trailers capable of transporting a variety of supplies & equipment for clients 
Opportunities:Diversify markets served to include industries outside of the oil & gas industry
Develop a search-engine-optimized (SEO) website to increase online brand recognition
Penetrate new geographic regions to expand the Company’s client base
Increase service offerings to include yard storage and warehousing services to create new revenue streams 
Market Currently Served:The Company primarily serves clients in the oil & gas industry 
Real Estate:The Company is headquartered in a 120 sq. ft. office facility leased from an affiliated entity
The Company also leases a facility with an office, garage, & truck yard and an additional truck yard 
Ownership:The Company has two owner operators (51%/49%) who are seeking to exit the business to pursue other interests
The owners are willing to remain for a transition period and are open to various deal structures Contact Matt Kekelis at 615.924.8950 or MKekelis@benchmarkintl.com and include the client code BN000052490.",N/A,N/A,N/A,N/A,nan,"$13,407,000",N/A,N/A,"$3,482,000",01/19/2024,,,https://embracebenchmark.com/listing/hot-shot-heavy-haul-trucking-company-bn000052490
Established Specialty IT Business,N/A,N/A,N/A,https://thesmblist.com/established-specialty-it-business/,N/A,thesmblist.com,"Established over 50 years ago, this business focuses on providing the installation, maintenance, and sale of low-voltage systems.Currently there are projects scheduled for 2024 and 2025.
Day-to-day operations are managed by a dedicated team.Equipment and Vehicles included in sale.",N/A,N/A,N/A,N/A,"$ 1,989,000",N/A,"$ 3,200,000",N/A,"$ 800,000",01/19/2024,,,https://www.tworld.com/locations/atlantanorth/listings/established-specialty-it-business
Structural and Ornamental Steel Fabrication,N/A,N/A,N/A,https://thesmblist.com/structural-and-ornamental-steel-fabrication/,N/A,thesmblist.com,"This Company is a full-service steel fabrication
business serving South Carolina. They specialize in everything from ornamental
steel to structural steel fabrication. The Company has grown the business to a
gross revenue of $10M+ in 2022, growing at a compound growth rate of over 30%
over the last 4 years.  The purchase
comes with a full complement of vehicles, equipment, and an experienced staff.",N/A,N/A,N/A,N/A,$0,"$1,660,408","$12,509,666",N/A,N/A,01/19/2024,,,https://murphybusiness.com/business-brokerage/details/19497/structural-and-ornamental-steel-fabrication
25 Year Old Nutritional Supplements eCommerce Brand & Manufacturer – 50% Customer Retention – Full Control of Manufacturing Process – Proprietary Formulas,N/A,N/A,N/A,https://thesmblist.com/25-year-old-nutritional-supplements-ecommerce-brand-manufacturer-50-customer-retention-full-control-of-manufacturing-process-proprietary-formulas/,N/A,thesmblist.com,"Website Closers® presents a unique opportunity to purchase a brand in the Nutritional Supplements space that has been in operation for over 25 years. Over the years, the company that owns this brand has worked tirelessly to develop flavors and exclusive formulas for its supplements, which are presented to the consumer in Liquid Form. Since liquid supplements are absorbed into the body at a rate of around 96%, versus roughly 18% for pill and capsule form, consumers are more interested in this product compared to the traditional pill form.
The issue for other liquid supplements brands has always been flavor. Many consumers understand the absorbative benefit in drinking their vitamins, minerals and antioxidants, but oftentimes cannot take the bad taste that is oftentimes present with other brands’ formulas. This company has resolved that problem and created formulas that cannot be copied by others, especially since they also own the manufacturing plant that makes all their products. With complete control of manufacturing, inventory management, and formula development, the company has withstood the test of time and become a leader on the Amazon platform for this subcategory.
This is proven by the company’s 50% Repeat Order Rate – an astounding achievement for any brand even in the consumable supplements space.
The niche market in which this brand operates reached a value of $42 billion in 2022, with projections signaling significant growth. Experts anticipate an 8% CAGR, reaching an estimated $93 billion by 2030. Several factors drive this growth, including heightened health awareness, fitness trends, and the prevalence of nutritional deficiencies.
KPIs
Liquid supplements thrive in a competitive overall supplement landscape with limited rivals. The intricate manufacturing process, which this company owns and operates, and the challenge of perfecting taste, create hurdles for potential competitors, paving the way for this brand’s success. This is a huge defensive moat that cannot be overlooked by potential suitors.
As noted, the business has its own manufacturing facility. While the manufacturing arm isn’t up for sale as part of this transaction (since it also provides products for other brands), it presents considerable advantages to a potential buyer, who will receive best in class, guaranteed pricing, have the option to develop new products at super low upfront costs, and control their own destiny as it relates to inventory management. Upon acquisition, the new owner will gain control over the process, ensuring product quality and stability. Furthermore, agreed-upon product costs remain steady, guarding against unexpected price fluctuations.
Over time, management has accumulated invaluable assets like videos, testimonials, and marketing materials that can be used to more fully develop the company’s growth plan. These resources offer a platform for expanding the brand, setting the stage for significant growth.
Revenue Generation
The company embarked on its journey many years ago and has adapted consistently and shrewdly, now successfully selling products on Amazon and through a Shopify-built website. Their range encompasses diverse multivitamins and supplements targeting various health concerns, such as bone strength, weight loss, vision, brain function, and hair, skin, and nail health.
They boast a portfolio of 28 popular SKUs that are exclusively branded. Achieving an average order value of $65 across the range, no single product dominates sales. Top performers include multivitamins tailored for children, women, and men.
Sales maintain strength year-round, experiencing a spike around the New Year due to health-focused resolutions. The typical customer is a woman aged 40 or older who often orders multiple products to meet her family’s wellness needs.
While the website drives strong sales, Amazon generates 70% of revenue. Factors like efficient shipping through FBA and maintaining three months’ inventory contribute to this robust presence.
The brand’s success on Amazon is bolstered by highly positive customer reviews, fostering authenticity among potential buyers. Besides direct-to-consumer sales, approximately 10% of revenue comes from major retail distributors, a segment with promising growth due to the expanding health and beauty sectors.
Advertising & Acquisition
Marketing plays a pivotal role, which is evident from the over 16,000 unique monthly visitors to the website. Ads on platforms like Facebook, Instagram, and Google complement this organic traffic.
Investment in SEO, emphasizing backlinks and a keyword-focused blog, enhances search engine rankings and website traffic. Leveraging an email database of over 60,000 subscribers aids in product promotion, and an active social media presence fosters a loyal customer community.
Efficient daily operations managed by an experienced team, including a full-time Amazon manager and two in-house sales managers, form a significant benefit for potential buyers. The current owners focus primarily on inventory management and overseeing the proficient team.
This is a unique opportunity to invest in a well-established eCommerce brand in a thriving niche—the minimal competition, manufacturing control, and influential marketing position it for future accomplishment.
The sellers are open to a flexible transaction structure, aiming to retain between 20% and 30% equity. This demonstrates their belief in the business and commitment to exponential growth with strategic partners. Their ownership of the manufacturing arm ensures continued involvement, guaranteeing smooth operations, stable pricing, and efficient order processing.",N/A,N/A,N/A,N/A,"$ 15,000,000","$ 7,700,277","$ 2,460,066",N/A,N/A,01/19/2024,,,https://www.websiteclosers.com/businesses/25-year-old-nutritional-supplements-ecommerce-brand-manufacturer-50-customer-retention-full-control-of-manufacturing-process-proprietary-formulas/108496
Medical Compression & Women’s Shapewear Brand – eCommerce & Wholesale Channels – 70% Repeat Wholesale Orders – 31% Repeat Retail Orders,N/A,N/A,N/A,https://thesmblist.com/medical-compression-womens-shapewear-brand-ecommerce-wholesale-channels-70-repeat-wholesale-orders-31-repeat-retail-orders/,N/A,thesmblist.com,"Website Closers® presents a highly regarded eCommerce leader in the shapewear and compression garment industry, that has, due to a rise of interest in the North American region, found a particularly strong foothold in the United States.
Shapewear products have grown progressively more popular due to their ability to enhance body shape and provide a slimming effect, giving the wearer’s body a more streamlined silhouette that’s desirable among many consumers. Compression garments, meanwhile, are typically used post-surgery to expedite the healing process by providing valuable support to the treated area.
The specific combination of markets that the company serves has made them ideal for customers undergoing cosmetic procedures such as Brazilian butt lifts, liposuction, or tummy tucks, with their products helping to reduce swelling and promote faster recovery.
The company has readily tackled the surge of demand in their industry, growing into the most prominent wholesaler in the US. Though they own most of the brands they sell, they also have exclusive distribution agreements with various other popular brands, giving them a competitive edge in the market. As they source their products from Latin America, a region where specialized compression garments and shapewear are prevalent, they can successfully offer their customers authentic and high-quality products.
Their success can be further noted by their marvelous reputation on popular online platforms like Amazon, where they regularly enjoy top ranking in the Shapewear-Bodysuits category through the trust and credibility they’ve built up around their products.
Their manufacturers are primarily based in Colombia and Mexico, with each manufacturing plant having a specialized team. Management has negotiated exclusive safety stock with them, and over the past decade, many of their products have been exclusively manufactured for the company. They own the largest brands and distribute and sell some others, with many also having exclusivity contracts.
The company places their orders on a weekly and monthly basis, with favorable net 45 to 60-day payment terms.
They maintain over 60 days of sales inventory in their domestic warehouse and have the same amount hosted at Amazon FBA facilities. They also offer DropShipping for their wholesale customers, which cuts down on fulfillment costs.
They have a total of 7,000 SKUs spread out across roughly 500 products, with no concentration on any specific product. Their top 10 products are responsible for 40% of units sold, while the top 100 accounts for 83%.
The company’s wholesale channel accounts for 60% of their total revenue, with 930 active wholesale customers spending an average of $900 per order and providing the brand with both a 70% repeat purchase rate and a YOY growth rate of 15%. The remaining 40% is generated through retail, which is divided between their Amazon storefront, their company websites, Walmart, and eBay, with Amazon generating most of these sales at 67%. They have had a fantastic track record for 6 years, with each year seeing improved margins.
The brand sees little seasonality in their sales, as there is year-round demand for their products. They do, however, see a peak during March and April, which are months when plastic and cosmetic surgeries are most in demand. Management increased inventory levels by around 20% during this period.
Their digital marketing strategy consists of various tactics that differ across channels and has proven effective enough to attract over 2 million impressions every month. They use SEO, email and SMS marketing, influencers, social media ads, and PPC on search engines for their websites, and SEO, PPC, product placement, and special deals for Amazon.
They use many of the above strategies for their wholesale channels, which they complement with attending trade shows and outreach from a team of sales reps.
The company has 5 shareholders who work in the following capacities:
Nearly all the brand’s operations, logistics, app development, IMS, marketing, and content are performed in-house by various departments. Their team is incredibly seasoned and talented at what they do, with each department head having worked for the brand for an average of 6 years. They boast a great company culture, which is reflected in their exceedingly low turnover of critical personnel by industry standards.
The future for the shapewear and compression garment industry is bright, with the market poised to see significant growth and demand throughout the upcoming years. The products in this industry are progressively becoming more comfortable, versatile, and aesthetically appealing as fabric technology, design innovation, and focus on health & wellness marches on, fueling interest and sales.",N/A,N/A,N/A,N/A,"$ 27,765,000","$ 48,845,843","$ 5,841,837",N/A,N/A,01/19/2024,,,https://www.websiteclosers.com/businesses/medical-compression-women-s-shapewear-brand-ecommerce-wholesale-channels-70-repeat-wholesale-orders-31-repeat-retail-orders/108512
PRICE REDUCED ! Established 30 year Plastic Surgery Practice,N/A,N/A,N/A,https://thesmblist.com/price-reduced-established-30-year-plastic-surgery-practice/,N/A,thesmblist.com,"The Surgeons have agreed to lower Price to $1,450,000 !They are willing to continue operating during the transition with the goal of exiting at the end of 2024.This reduction was offered to help a solo plastic surgeon with the purchase.A recent valuation was performed by outside 3rd party that valued the Practice at $2,200,000.Practice is prequalified for both conventional and SBA7a financing for qualified buyers.Current surgery schedule is booked months out ! Owners will assist with transition of new surgeons to the practice.Rare opportunity for Board Certified Plastic Surgeon or Group to control your destiny. This is a 30-year established Plastic / Cosmetic Surgery Practice with professional staff members staffing an in-house operating suite where all cosmetic procedures are performed just as if you were in a hospital operating room setting. The office building is set against a backdrop of lovely trees and fields, away from the hustle and bustle of the city.Almost all procedures are on a cash payment basis, with a large backlog of patients requesting procedures.The facitlity includes an AAAASF-accredited operating room suite.The practice maintains growth alongside the steady regional population increase.Business success has been built on reputation and favorable reviews with no marketing effort.Although the focus of the practice remains reconstructive and cosmetic surgery, throughout the years, it has gravitated more towards cosmetic surgery, which accounts for most of the business’s revenue.The current surgeons have gained excellent reputations, and both are board certified by the American Board of Plastic Surgery. They have performed various facial, breast, body contouring, and reconstructive procedures.The practice has a tenured staff of fully trained nurses and office personnel that provide patient care and all administrative duties. The staff wants to continue with the practice.",N/A,N/A,N/A,N/A,"$ 1,450,000",N/A,"$ 3,564,535",N/A,"$ 1,047,489",01/19/2024,,,https://www.tworld.com/locations/eastern-nc/listings/price-reduced---established-30-year-plastic-surgery-practice-
"Fiber, Copper & Optical Cable Manufacture",N/A,N/A,N/A,https://thesmblist.com/fiber-copper-optical-cable-manufacture/,N/A,thesmblist.com,"For over 20 years, this specialty cable manufacture has provided a wide range of fiber, copper & optical cable products to trusted clients. Their custom fiber, copper & optical assemblies, apply ISO procedures which has resulted in the continual improvement of their manufacturing processes used primarily in data centers.Further, they collect and analyze product data, and measure customer satisfaction to deliver quality in all their products and services. All fiber optic cables are tested and serialized for traceability. Test data is archived and are included with all orders.The company stocks most cables, connectors, and adapters to deliver a just-in-time manufacturing techniques enabling fulfillment of orders with no minimums, drop ship penalties, or blanket requirements enabling key customer retention.Their scalable processes focus on workmanship, materials, tooling, and key deliverables which meet and exceed industry standards.",N/A,N/A,N/A,N/A,"$ 1,650,000",N/A,"$ 2,727,306",N/A,"$ 276,000",01/19/2024,,,https://www.tworld.com/locations/northdfw/listings/fiber--copper---optical-cable-manufacture
"High Growth, High EBITDA Wholesale Life Insurance GA & Brokerage",N/A,N/A,N/A,https://thesmblist.com/high-growth-high-ebitda-wholesale-life-insurance-ga-brokerage/,N/A,thesmblist.com,"This Wholesale Life Insurance Agency and Brokerage is tech driven, recruits and employees some of the top Insurance Brokers in the Industry, and is known for their Advanced Case Design and for serving High Net Worth clients. Founded in 2017, the founding Partners set out to create a Fintech Insurance Agency and Brokerage, designing a comprehensive proprietary software, which is included in the transaction. Not long after launching the owners grew to love the strong the cash flows being generated from their insurance business, and shifted their focus to growing their Insurance Book of Business. The Company is built to scale, with the technology in place to recruit as many Brokers and policy holders possible. Due to this, the Company has grown Revenues by 45%, 40%, and 79% in 2021, 2022, & TTM ending 11/30/2023 respectively. The company is licensed to sell Life Insurance, Annuity Products, and Health Insurance related products, but over 99% of their revenues come directly from Life Insurance related products. The current owners do not actively work in the business on a full-time capacity, and the Company has a solid management team in place that runs the day-to-day operations, and that can continue to run the business for the right qualified buyer post close. The company is growing exponentially, and can continue to grow by investing in Broker recruitment and education and adding more Brokers to the Company and platform. Also, there is a SaaS opportunity for a Buyer to license the proprietary software as an Insurance Agency and Brokerage client and policy management software to other Agencies and Brokerages thru the use of Enterprise License Agreements, which the Company is not currently doing.TTM ending 11/30/2023 actual results as follows;Revenue $7,748,231
Adj. COGS $4,923,514 – 63.5% of Rev
Adj Gross Profit $2,824,717 – 36.5% of Rev
Adj. Expenses $182,823 – 2.4% of Rev
SDE $2,641,894 – 34.1% of Rev
Adj. EBITDA $2,461,894 (with $180K replacement salary) 31.8% of RevLife and Health Insurance License is required to own and operate this business.The sale is confidential. A signed NDA and Completed Buyer Profile is required to provide confidential information to any prospective Buyer.For more information, please contract Chris Beckman at cbeckman@tworld.com, or by calling our office at (714)-824-4492.",N/A,N/A,N/A,N/A,"$ 7,600,000",N/A,"$ 7,748,231",N/A,"$ 2,641,894",01/19/2024,,,https://www.tworld.com/locations/irvinelongbeach/listings/high-growth--high-ebitda-wholesale-life-insurance-ga---brokerage
25 Year Old Nutritional Supplements eCommerce Brand & Manufacturer – 50% Customer Retention – Full Control of Manufacturing Process – Proprietary Formulas,N/A,N/A,N/A,https://thesmblist.com/25-year-old-nutritional-supplements-ecommerce-brand-manufacturer-50-customer-retention-full-control-of-manufacturing-process-proprietary-formulas/,N/A,thesmblist.com,"Website Closers® presents a unique opportunity to purchase a brand in the Nutritional Supplements space that has been in operation for over 25 years. Over the years, the company that owns this brand has worked tirelessly to develop flavors and exclusive formulas for its supplements, which are presented to the consumer in Liquid Form. Since liquid supplements are absorbed into the body at a rate of around 96%, versus roughly 18% for pill and capsule form, consumers are more interested in this product compared to the traditional pill form.
The issue for other liquid supplements brands has always been flavor. Many consumers understand the absorbative benefit in drinking their vitamins, minerals and antioxidants, but oftentimes cannot take the bad taste that is oftentimes present with other brands’ formulas. This company has resolved that problem and created formulas that cannot be copied by others, especially since they also own the manufacturing plant that makes all their products. With complete control of manufacturing, inventory management, and formula development, the company has withstood the test of time and become a leader on the Amazon platform for this subcategory.
This is proven by the company’s 50% Repeat Order Rate – an astounding achievement for any brand even in the consumable supplements space.
The niche market in which this brand operates reached a value of $42 billion in 2022, with projections signaling significant growth. Experts anticipate an 8% CAGR, reaching an estimated $93 billion by 2030. Several factors drive this growth, including heightened health awareness, fitness trends, and the prevalence of nutritional deficiencies.
KPIs
Liquid supplements thrive in a competitive overall supplement landscape with limited rivals. The intricate manufacturing process, which this company owns and operates, and the challenge of perfecting taste, create hurdles for potential competitors, paving the way for this brand’s success. This is a huge defensive moat that cannot be overlooked by potential suitors.
As noted, the business has its own manufacturing facility. While the manufacturing arm isn’t up for sale as part of this transaction (since it also provides products for other brands), it presents considerable advantages to a potential buyer, who will receive best in class, guaranteed pricing, have the option to develop new products at super low upfront costs, and control their own destiny as it relates to inventory management. Upon acquisition, the new owner will gain control over the process, ensuring product quality and stability. Furthermore, agreed-upon product costs remain steady, guarding against unexpected price fluctuations.
Over time, management has accumulated invaluable assets like videos, testimonials, and marketing materials that can be used to more fully develop the company’s growth plan. These resources offer a platform for expanding the brand, setting the stage for significant growth.
Revenue Generation
The company embarked on its journey many years ago and has adapted consistently and shrewdly, now successfully selling products on Amazon and through a Shopify-built website. Their range encompasses diverse multivitamins and supplements targeting various health concerns, such as bone strength, weight loss, vision, brain function, and hair, skin, and nail health.
They boast a portfolio of 28 popular SKUs that are exclusively branded. Achieving an average order value of $65 across the range, no single product dominates sales. Top performers include multivitamins tailored for children, women, and men.
Sales maintain strength year-round, experiencing a spike around the New Year due to health-focused resolutions. The typical customer is a woman aged 40 or older who often orders multiple products to meet her family’s wellness needs.
While the website drives strong sales, Amazon generates 70% of revenue. Factors like efficient shipping through FBA and maintaining three months’ inventory contribute to this robust presence.
The brand’s success on Amazon is bolstered by highly positive customer reviews, fostering authenticity among potential buyers. Besides direct-to-consumer sales, approximately 10% of revenue comes from major retail distributors, a segment with promising growth due to the expanding health and beauty sectors.
Advertising & Acquisition
Marketing plays a pivotal role, which is evident from the over 16,000 unique monthly visitors to the website. Ads on platforms like Facebook, Instagram, and Google complement this organic traffic.
Investment in SEO, emphasizing backlinks and a keyword-focused blog, enhances search engine rankings and website traffic. Leveraging an email database of over 60,000 subscribers aids in product promotion, and an active social media presence fosters a loyal customer community.
Efficient daily operations managed by an experienced team, including a full-time Amazon manager and two in-house sales managers, form a significant benefit for potential buyers. The current owners focus primarily on inventory management and overseeing the proficient team.
This is a unique opportunity to invest in a well-established eCommerce brand in a thriving niche—the minimal competition, manufacturing control, and influential marketing position it for future accomplishment.
The sellers are open to a flexible transaction structure, aiming to retain between 20% and 30% equity. This demonstrates their belief in the business and commitment to exponential growth with strategic partners. Their ownership of the manufacturing arm ensures continued involvement, guaranteeing smooth operations, stable pricing, and efficient order processing.",N/A,N/A,N/A,N/A,"$ 15,000,000","$ 7,700,277","$ 2,460,066",N/A,N/A,01/19/2024,,,https://www.websiteclosers.com/businesses/25-year-old-nutritional-supplements-ecommerce-brand-manufacturer-50-customer-retention-full-control-of-manufacturing-process-proprietary-formulas/108496
Medical Compression & Women’s Shapewear Brand – eCommerce & Wholesale Channels – 70% Repeat Wholesale Orders – 31% Repeat Retail Orders,N/A,N/A,N/A,https://thesmblist.com/medical-compression-womens-shapewear-brand-ecommerce-wholesale-channels-70-repeat-wholesale-orders-31-repeat-retail-orders/,N/A,thesmblist.com,"Website Closers® presents a highly regarded eCommerce leader in the shapewear and compression garment industry, that has, due to a rise of interest in the North American region, found a particularly strong foothold in the United States.
Shapewear products have grown progressively more popular due to their ability to enhance body shape and provide a slimming effect, giving the wearer’s body a more streamlined silhouette that’s desirable among many consumers. Compression garments, meanwhile, are typically used post-surgery to expedite the healing process by providing valuable support to the treated area.
The specific combination of markets that the company serves has made them ideal for customers undergoing cosmetic procedures such as Brazilian butt lifts, liposuction, or tummy tucks, with their products helping to reduce swelling and promote faster recovery.
The company has readily tackled the surge of demand in their industry, growing into the most prominent wholesaler in the US. Though they own most of the brands they sell, they also have exclusive distribution agreements with various other popular brands, giving them a competitive edge in the market. As they source their products from Latin America, a region where specialized compression garments and shapewear are prevalent, they can successfully offer their customers authentic and high-quality products.
Their success can be further noted by their marvelous reputation on popular online platforms like Amazon, where they regularly enjoy top ranking in the Shapewear-Bodysuits category through the trust and credibility they’ve built up around their products.
Their manufacturers are primarily based in Colombia and Mexico, with each manufacturing plant having a specialized team. Management has negotiated exclusive safety stock with them, and over the past decade, many of their products have been exclusively manufactured for the company. They own the largest brands and distribute and sell some others, with many also having exclusivity contracts.
The company places their orders on a weekly and monthly basis, with favorable net 45 to 60-day payment terms.
They maintain over 60 days of sales inventory in their domestic warehouse and have the same amount hosted at Amazon FBA facilities. They also offer DropShipping for their wholesale customers, which cuts down on fulfillment costs.
They have a total of 7,000 SKUs spread out across roughly 500 products, with no concentration on any specific product. Their top 10 products are responsible for 40% of units sold, while the top 100 accounts for 83%.
The company’s wholesale channel accounts for 60% of their total revenue, with 930 active wholesale customers spending an average of $900 per order and providing the brand with both a 70% repeat purchase rate and a YOY growth rate of 15%. The remaining 40% is generated through retail, which is divided between their Amazon storefront, their company websites, Walmart, and eBay, with Amazon generating most of these sales at 67%. They have had a fantastic track record for 6 years, with each year seeing improved margins.
The brand sees little seasonality in their sales, as there is year-round demand for their products. They do, however, see a peak during March and April, which are months when plastic and cosmetic surgeries are most in demand. Management increased inventory levels by around 20% during this period.
Their digital marketing strategy consists of various tactics that differ across channels and has proven effective enough to attract over 2 million impressions every month. They use SEO, email and SMS marketing, influencers, social media ads, and PPC on search engines for their websites, and SEO, PPC, product placement, and special deals for Amazon.
They use many of the above strategies for their wholesale channels, which they complement with attending trade shows and outreach from a team of sales reps.
The company has 5 shareholders who work in the following capacities:
Nearly all the brand’s operations, logistics, app development, IMS, marketing, and content are performed in-house by various departments. Their team is incredibly seasoned and talented at what they do, with each department head having worked for the brand for an average of 6 years. They boast a great company culture, which is reflected in their exceedingly low turnover of critical personnel by industry standards.
The future for the shapewear and compression garment industry is bright, with the market poised to see significant growth and demand throughout the upcoming years. The products in this industry are progressively becoming more comfortable, versatile, and aesthetically appealing as fabric technology, design innovation, and focus on health & wellness marches on, fueling interest and sales.",N/A,N/A,N/A,N/A,"$ 27,765,000","$ 48,845,843","$ 5,841,837",N/A,N/A,01/19/2024,,,https://www.websiteclosers.com/businesses/medical-compression-women-s-shapewear-brand-ecommerce-wholesale-channels-70-repeat-wholesale-orders-31-repeat-retail-orders/108512
